"SITE_ID","YEAR","WEEK","DATEON","DATEOFF","SO2_CONC","SO4_CONC","NO3_CONC","HNO3_CONC","TNO3_CONC","NH4_CONC","CA_CONC","NA_CONC","MG_CONC","K_CONC","CL_CONC"
"BVL130","2017.0","46.0","11/14/2017 09:00:00","11/21/2017 08:00:00","0.824","1.381","2.337","0.348","2.679","1.101","0.192","0.023","0.032","0.051","0.035"
"BVL130","2017.0","47.0","11/21/2017 09:00:00","11/28/2017 08:00:00","1.054","0.585","1.439","0.558","1.988","0.433","0.679","0.035","0.096","0.066","0.035"
"ALH157","2017.0","47.0","11/21/2017 09:00:00","11/28/2017 08:00:00","1.448","0.664","1.429","0.819","2.234","0.382","1.205","0.044","0.12","0.093","0.035"
"STK138","2017.0","47.0","11/21/2017 09:00:00","11/28/2017 08:00:00","0.891","0.597","1.99","0.546","2.527","0.463","1.822","0.042","0.168","0.084","0.041"
"STK138","2017.0","48.0","11/28/2017 09:00:00","12/05/2017 08:00:00","0.936","0.638","2.497","0.567","3.055","0.288","2.353","0.036","0.227","0.125","0.068"
"ALH157","2017.0","48.0","11/28/2017 09:00:00","12/05/2017 08:00:00","1.824","0.936","2.324","0.808","3.119","0.43","1.745","0.039","0.127","0.107","0.051"
"BVL130","2017.0","48.0","11/28/2017 09:00:00","12/05/2017 08:00:00","1.456","0.792","2.329","0.709","3.026","0.426","1.591","0.035","0.132","0.087","0.034"
"ALH157","2018.0","45.0","11/06/2018 09:00:00","11/13/2018 08:00:00","0.701","0.96","1.879","0.285","2.159","0.814","0.339","0.025","0.041","0.039","0.07"
"STK138","2018.0","45.0","11/06/2018 09:00:00","11/13/2018 08:00:00","0.418","0.673","1.3","0.178","1.475","0.597","0.402","0.025","0.113","0.033","0.036"
"BVL130","2018.0","45.0","11/06/2018 09:00:00","11/13/2018 08:00:00","0.547","0.902","1.943","0.245","2.184","0.794","0.265","0.019","0.046","0.033","0.038"
"ALH157","2018.0","46.0","11/13/2018 09:00:00","11/20/2018 08:00:00","0.569","2.049","4.963","0.298","5.256","1.941","0.573","0.071","0.084","0.058","0.12"
"STK138","2018.0","46.0","11/13/2018 09:00:00","11/20/2018 08:00:00","0.552","0.92","3.745","0.302","4.041","1.176","1.124","0.076","0.24","0.079","0.118"
"BVL130","2018.0","46.0","11/13/2018 09:00:00","11/20/2018 08:00:00","0.389","1.991","4.967","0.193","5.156","2.027","0.532","0.097","0.106","0.053","0.185"
"BVL130","2018.0","47.0","11/20/2018 09:00:00","11/27/2018 08:00:00","0.735","1.503","3.55","0.29","3.835","1.327","0.424","0.068","0.063","0.055","0.083"
"STK138","2018.0","47.0","11/20/2018 09:00:00","11/27/2018 08:00:00","0.467","1.246","3.163","0.19","3.35","1.285","0.391","0.053","0.111","0.049","0.057"
"ALH157","2018.0","47.0","11/20/2018 09:00:00","11/27/2018 08:00:00","0.873","1.301","2.655","0.526","3.173","0.973","0.466","0.07","0.045","0.064","0.07"
"ALH157","2018.0","48.0","11/27/2018 09:00:00","12/04/2018 08:00:00","0.728","1.291","2.478","0.407","2.879","0.877","0.474","0.083","0.046","0.059","0.068"
"STK138","2018.0","48.0","11/27/2018 09:00:00","12/04/2018 08:00:00","0.508","1.049","5.391","0.117","5.506","1.361","0.898","0.082","0.212","0.056","0.142"
"BVL130","2018.0","48.0","11/27/2018 09:00:00","12/04/2018 08:00:00","0.759","0.98","3.352","0.194","3.543","1.027","0.41","0.074","0.057","0.047","0.113"
"ALH157","2019.0","45.0","11/05/2019 09:00:00","11/12/2019 08:00:00","0.81","1.063","1.957","0.444","2.394","0.793","0.59","0.025","0.065","0.064","0.052"
"STK138","2019.0","45.0","11/05/2019 09:00:00","11/12/2019 08:00:00","0.329","0.544","1.678","0.258","1.931","0.494","0.579","0.045","0.133","0.043","0.084"
"BVL130","2019.0","45.0","11/05/2019 09:00:00","11/12/2019 08:00:00","0.744","0.85","1.839","0.35","2.184","0.709","0.407","0.03","0.075","0.051","0.058"
"BVL130","2019.0","46.0","11/12/2019 09:00:00","11/19/2019 08:00:00","0.94","1.535","5.693","0.147","5.838","1.966","0.571","0.16","0.071","0.053","0.272"
"ALH157","2019.0","46.0","11/12/2019 09:00:00","11/19/2019 08:00:00","0.937","1.481","5.144","0.244","5.384","1.749","0.648","0.134","0.059","0.062","0.244"
"STK138","2019.0","46.0","11/12/2019 09:00:00","11/19/2019 08:00:00","","","","","","","","","","",""
"ALH157","2019.0","47.0","11/19/2019 09:00:00","11/26/2019 08:00:00","0.932","1.183","1.997","0.415","2.405","0.93","0.266","0.032","0.025","0.05","0.052"
"STK138","2019.0","47.0","11/19/2019 09:00:00","11/26/2019 08:00:00","0.402","0.702","2.726","0.158","2.881","0.992","0.277","0.017","0.058","0.043","0.043"
"BVL130","2019.0","47.0","11/19/2019 09:00:00","11/26/2019 08:00:00","0.613","1.082","2.804","0.266","3.067","1.177","0.176","0.029","0.026","0.043","0.047"
"BVL130","2019.0","48.0","11/26/2019 09:00:00","12/03/2019 08:00:00","0.355","0.705","1.356","0.164","1.517","0.646","0.064","0.017","0.012","0.027","0.035"
"STK138","2019.0","48.0","11/26/2019 09:00:00","12/03/2019 08:00:00","0.264","0.674","1.576","0.119","1.694","0.703","0.078","0.019","0.02","0.024","0.035"
"ALH157","2019.0","48.0","11/26/2019 09:00:00","12/03/2019 08:00:00","0.38","0.786","1.074","0.201","1.272","0.556","0.121","0.026","0.013","0.034","0.035"
"STK138","2020.0","45.0","11/03/2020 09:00:00","11/10/2020 08:00:00","0.894","1.044","2.437","0.671","3.097","0.38","2.611","0.246","0.257","0.141","0.229"
"BVL130","2020.0","45.0","11/03/2020 09:00:00","11/10/2020 08:00:00","0.792","0.785","1.148","0.761","1.897","0.345","0.791","0.24","0.107","0.119","0.221"
"ALH157","2020.0","45.0","11/03/2020 09:00:00","11/10/2020 08:00:00","1.28","0.946","1.319","0.841","2.146","0.36","0.941","0.275","0.128","0.144","0.3"
"BVL130","2020.0","46.0","11/10/2020 09:00:00","11/17/2020 08:00:00","0.47","0.703","1.602","0.445","2.039","0.553","0.252","0.083","0.04","0.052","0.036"
"ALH157","2020.0","46.0","11/10/2020 09:00:00","11/17/2020 08:00:00","0.841","0.6","0.767","0.615","1.372","0.232","0.41","0.109","0.045","0.055","0.034"
"STK138","2020.0","46.0","11/10/2020 09:00:00","11/17/2020 08:00:00","0.48","0.958","1.553","0.285","1.834","0.731","0.319","0.036","0.1","0.055","0.034"
"BVL130","2020.0","47.0","11/17/2020 09:00:00","11/24/2020 08:00:00","0.622","0.664","1.467","0.511","1.97","0.44","0.487","0.055","0.086","0.071","0.066"
"ALH157","2020.0","47.0","11/17/2020 09:00:00","11/24/2020 08:00:00","0.645","0.608","1.392","0.578","1.96","0.322","0.494","0.119","0.066","0.077","0.113"
"STK138","2020.0","47.0","11/17/2020 09:00:00","11/24/2020 08:00:00","0.677","1.123","2.502","0.425","2.92","0.659","0.923","0.062","0.165","0.09","0.103"
"ALH157","2020.0","48.0","11/24/2020 09:00:00","12/01/2020 08:00:00","0.964","0.947","1.278","0.415","1.686","0.614","0.25","0.019","0.033","0.054","0.041"
"STK138","2020.0","48.0","11/24/2020 09:00:00","12/01/2020 08:00:00","0.327","0.734","1.746","0.203","1.946","0.7","0.172","0.017","0.048","0.044","0.037"
"BVL130","2020.0","48.0","11/24/2020 09:00:00","12/01/2020 08:00:00","0.744","0.955","1.162","0.353","1.509","0.591","0.111","0.015","0.018","0.035","0.035"
"ALH157","2015.0","49.0","12/01/2015 09:00:00","12/08/2015 08:00:00","1.303","1.533","3.909","0.411","4.313","1.623","0.178","0.023","0.015","0.044","0.054"
"STK138","2015.0","49.0","12/01/2015 09:00:00","12/08/2015 08:00:00","0.677","1.629","4.997","0.194","5.188","2.091","0.108","0.026","0.016","0.049","0.082"
"BVL130","2015.0","49.0","12/01/2015 09:00:00","12/08/2015 08:00:00","2.2","1.757","3.2","0.447","3.639","1.58","0.079","0.02","0.01","0.037","0.077"
"ALH157","2015.0","50.0","12/08/2015 09:00:00","12/15/2015 08:00:00","0.91","1.526","1.048","0.503","1.543","0.545","0.387","0.153","0.046","0.064","0.088"
"STK138","2015.0","50.0","12/08/2015 09:00:00","12/15/2015 08:00:00","0.348","1.105","2.532","0.317","2.844","0.864","0.297","0.05","0.037","0.049","0.074"
"BVL130","2015.0","50.0","12/08/2015 09:00:00","12/15/2015 08:00:00","0.527","1.539","1.292","0.526","1.809","0.715","0.22","0.12","0.029","0.062","0.063"
"ALH157","2015.0","51.0","12/15/2015 09:00:00","12/22/2015 08:00:00","0.815","0.994","1.013","0.569","1.573","0.491","0.301","0.067","0.032","0.035","0.079"
"BVL130","2015.0","51.0","12/15/2015 09:00:00","12/22/2015 08:00:00","0.627","1.029","1.111","0.438","1.543","0.574","0.232","0.039","0.026","0.033","0.035"
"STK138","2015.0","51.0","12/15/2015 09:00:00","12/22/2015 08:00:00","0.423","0.887","0.914","0.29","1.199","0.491","0.481","0.03","0.145","0.022","0.039"
"STK138","2015.0","52.0","12/22/2015 09:00:00","12/29/2015 08:00:00","0.408","0.875","1.109","0.199","1.304","0.67","0.152","0.023","0.052","0.032","0.081"
"BVL130","2015.0","52.0","12/22/2015 09:00:00","12/29/2015 08:00:00","0.722","0.897","1.075","0.488","1.555","0.594","0.054","0.018","0.012","0.027","0.035"
"ALH157","2015.0","52.0","12/22/2015 09:00:00","12/29/2015 08:00:00","0.513","0.781","0.638","0.525","1.155","0.434","0.055","0.021","0.009","0.025","0.034"
"ALH157","2016.0","1.0","12/29/2015 09:00:00","01/05/2016 08:00:00","1.384","1.461","1.779","0.711","2.478","0.943","0.175","0.041","0.018","0.039","0.036"
"STK138","2016.0","1.0","12/29/2015 09:00:00","01/05/2016 08:00:00","0.822","1.094","3.561","0.154","3.713","1.344","0.227","0.135","0.076","0.035","0.183"
"BVL130","2016.0","1.0","12/29/2015 09:00:00","01/05/2016 08:00:00","0.777","1.215","1.983","0.365","2.342","1.034","0.117","0.042","0.02","0.033","0.074"
"ALH157","2016.0","50.0","12/06/2016 09:00:00","12/13/2016 08:00:00","0.897","1.113","2.432","0.263","2.69","0.856","0.51","0.048","0.043","0.04","0.051"
"STK138","2016.0","50.0","12/06/2016 09:00:00","12/13/2016 08:00:00","0.786","1.128","3.683","0.199","3.879","1.199","0.945","0.104","0.216","0.05","0.145"
"BVL130","2016.0","50.0","12/06/2016 09:00:00","12/13/2016 08:00:00","1.041","1.327","2.573","0.193","2.763","1.04","0.394","0.048","0.045","0.03","0.055"
"STK138","2016.0","51.0","12/13/2016 09:00:00","12/20/2016 08:00:00","1.476","0.96","3.452","0.327","3.774","1.137","0.519","0.23","0.141","0.056","0.234"
"BVL130","2016.0","51.0","12/13/2016 09:00:00","12/20/2016 08:00:00","1.75","0.946","2.896","0.262","3.154","0.96","0.307","0.17","0.042","0.043","0.213"
"ALH157","2016.0","51.0","12/13/2016 09:00:00","12/20/2016 08:00:00","1.3","0.98","2.579","0.345","2.918","0.875","0.426","0.174","0.042","0.045","0.23"
"BVL130","2016.0","52.0","12/20/2016 09:00:00","12/27/2016 08:00:00","1.129","1.472","3.846","0.255","4.097","1.589","0.166","0.093","0.02","0.049","0.128"
"STK138","2016.0","52.0","12/20/2016 09:00:00","12/27/2016 08:00:00","0.819","1.327","3.596","0.207","3.8","1.204","0.477","0.087","0.068","0.04","0.125"
"ALH157","2016.0","52.0","12/20/2016 09:00:00","12/27/2016 08:00:00","1.163","1.409","3.013","0.349","3.356","1.079","0.329","0.357","0.031","0.058","0.427"
"BVL130","2016.0","53.0","12/27/2016 09:00:00","01/03/2017 08:00:00","0.816","1.05","2.128","0.29","2.414","0.844","0.247","0.039","0.035","0.036","0.057"
"ALH157","2016.0","53.0","12/27/2016 09:00:00","01/03/2017 08:00:00","1.103","0.944","1.466","0.402","1.862","0.579","0.31","0.034","0.029","0.043","0.045"
"STK138","2016.0","53.0","12/27/2016 09:00:00","01/03/2017 08:00:00","0.713","1.12","3.332","0.208","3.537","0.954","0.728","0.062","0.229","0.057","0.117"
"BVL130","2017.0","49.0","12/05/2017 09:00:00","12/12/2017 08:00:00","0.93","0.701","1.721","0.35","2.066","0.441","1.179","0.032","0.107","0.051","0.041"
"STK138","2017.0","49.0","12/05/2017 09:00:00","12/12/2017 08:00:00","0.365","0.797","1.951","0.229","2.176","0.519","1.689","0.08","0.284","0.056","0.11"
"ALH157","2017.0","49.0","12/05/2017 09:00:00","12/12/2017 08:00:00","1.024","0.579","1.401","0.545","1.937","0.322","1.573","0.036","0.071","0.091","0.092"
"BVL130","2017.0","50.0","12/12/2017 09:00:00","12/19/2017 08:00:00","0.699","0.926","1.829","0.368","2.192","0.583","0.616","0.023","0.058","0.054","0.035"
"STK138","2017.0","50.0","12/12/2017 09:00:00","12/19/2017 08:00:00","0.402","1.206","4.016","0.288","4.3","0.75","1.61","0.071","0.214","0.082","0.122"
"ALH157","2017.0","50.0","12/12/2017 09:00:00","12/19/2017 08:00:00","1.11","1.064","1.878","0.536","2.405","0.464","1.078","0.028","0.08","0.068","0.036"
"ALH157","2017.0","51.0","12/19/2017 09:00:00","12/26/2017 08:00:00","1.004","1.405","4.2","0.45","4.643","1.511","0.539","0.106","0.062","0.072","0.109"
"STK138","2017.0","51.0","12/19/2017 09:00:00","12/26/2017 08:00:00","0.461","0.996","3.561","0.268","3.824","1.321","0.502","0.133","0.148","0.054","0.155"
"BVL130","2017.0","51.0","12/19/2017 09:00:00","12/26/2017 08:00:00","0.915","1.423","4.894","0.398","5.286","1.772","0.477","0.115","0.085","0.059","0.13"
"STK138","2017.0","52.0","12/26/2017 09:00:00","01/02/2018 08:00:00","0.94","0.925","3.563","0.239","3.798","1.216","0.48","0.266","0.101","0.06","0.327"
"ALH157","2017.0","52.0","12/26/2017 09:00:00","01/02/2018 08:00:00","1.712","1.03","4.04","0.278","4.313","1.381","0.518","0.26","0.053","0.051","0.376"
"BVL130","2017.0","52.0","12/26/2017 09:00:00","01/02/2018 08:00:00","1.617","1.132","5.228","0.342","5.565","1.757","0.373","0.517","0.067","0.051","0.706"
"BVL130","2018.0","49.0","12/04/2018 09:00:00","12/11/2018 08:00:00","0.683","1.709","5.394","0.184","5.575","2.045","0.285","0.137","0.085","0.051","0.237"
"STK138","2018.0","49.0","12/04/2018 09:00:00","12/11/2018 08:00:00","0.429","1.514","5.063","0.14","5.201","1.744","1.371","0.098","0.312","0.056","0.179"
"ALH157","2018.0","49.0","12/04/2018 09:00:00","12/11/2018 08:00:00","1.335","1.555","5.28","0.294","5.57","1.977","0.421","0.158","0.07","0.075","0.276"
"BVL130","2018.0","50.0","12/11/2018 09:00:00","12/18/2018 08:00:00","0.868","1.022","4.323","0.241","4.559","1.463","0.268","0.058","0.038","0.06","0.09"
"ALH157","2018.0","50.0","12/11/2018 09:00:00","12/18/2018 08:00:00","0.946","0.96","3.31","0.432","3.735","1.069","0.412","0.083","0.047","0.062","0.099"
"STK138","2018.0","50.0","12/11/2018 09:00:00","12/18/2018 08:00:00","0.606","1.279","7.546","0.213","7.756","2.258","0.697","0.104","0.189","0.073","0.195"
"ALH157","2018.0","51.0","12/18/2018 09:00:00","12/25/2018 08:00:00","1.036","1.151","3.651","0.396","4.04","1.348","0.293","0.035","0.029","0.048","0.059"
"BVL130","2018.0","51.0","12/18/2018 09:00:00","12/25/2018 08:00:00","0.754","1.345","3.802","0.316","4.114","1.471","0.204","0.048","0.031","0.045","0.066"
"STK138","2018.0","51.0","12/18/2018 09:00:00","12/25/2018 08:00:00","0.518","1.247","3.884","0.142","4.023","1.386","0.395","0.045","0.084","0.045","0.088"
"BVL130","2018.0","52.0","12/25/2018 09:00:00","01/01/2019 08:00:00","","","","","","","","","","",""
"STK138","2018.0","52.0","12/25/2018 09:00:00","01/01/2019 08:00:00","0.506","1.104","2.909","0.103","3.01","1.152","0.266","0.061","0.042","0.039","0.107"
"ALH157","2018.0","52.0","12/25/2018 09:00:00","01/01/2019 08:00:00","0.94","1.475","1.866","0.284","2.146","0.959","0.251","0.04","0.023","0.047","0.051"
"ALH157","2019.0","49.0","12/03/2019 09:00:00","12/10/2019 08:00:00","0.95","1.034","2.549","0.628","3.167","0.995","0.37","0.048","0.036","0.053","0.073"
"STK138","2019.0","49.0","12/03/2019 09:00:00","12/10/2019 08:00:00","0.379","0.721","3.438","0.185","3.62","1.174","0.284","0.097","0.067","0.052","0.165"
"BVL130","2019.0","49.0","12/03/2019 09:00:00","12/10/2019 08:00:00","0.665","0.981","2.198","0.428","2.619","0.818","0.305","0.044","0.043","0.046","0.053"
"BVL130","2019.0","50.0","12/10/2019 09:00:00","12/17/2019 08:00:00","0.7","1.444","4.911","0.204","5.112","1.552","0.635","0.116","0.071","0.059","0.166"
"STK138","2019.0","50.0","12/10/2019 09:00:00","12/17/2019 08:00:00","0.381","1.311","4.911","0.16","5.068","1.533","1.059","0.179","0.314","0.063","0.281"
"ALH157","2019.0","50.0","12/10/2019 09:00:00","12/17/2019 08:00:00","0.739","1.061","4.103","0.304","4.402","1.263","0.552","0.085","0.046","0.054","0.116"
"STK138","2019.0","51.0","12/17/2019 09:00:00","12/24/2019 08:00:00","0.671","1.144","5.815","0.262","6.073","1.787","0.633","0.208","0.181","0.076","0.296"
"BVL130","2019.0","51.0","12/17/2019 09:00:00","12/24/2019 08:00:00","1.228","1.525","7.401","0.339","7.735","2.567","0.241","0.239","0.038","0.06","0.336"
"ALH157","2019.0","51.0","12/17/2019 09:00:00","12/24/2019 08:00:00","1.117","1.607","7.812","0.369","8.175","2.73","0.297","0.22","0.043","0.066","0.336"
"ALH157","2019.0","52.0","12/24/2019 09:00:00","12/31/2019 08:00:00","0.664","1.356","2.282","0.419","2.694","1.002","0.196","0.108","0.021","0.045","0.092"
"STK138","2019.0","52.0","12/24/2019 09:00:00","12/31/2019 08:00:00","0.39","1.271","2.78","0.188","2.965","1.291","0.119","0.053","0.029","0.055","0.094"
"BVL130","2019.0","52.0","12/24/2019 09:00:00","12/31/2019 08:00:00","0.68","1.187","2.473","0.391","2.858","1.157","0.109","0.089","0.019","0.042","0.095"
"STK138","2020.0","1.0","12/31/2019 09:00:00","01/07/2020 08:00:00","0.412","0.657","1.834","0.144","1.976","0.694","0.246","0.052","0.045","0.032","0.098"
"ALH157","2020.0","1.0","12/31/2019 09:00:00","01/07/2020 08:00:00","0.555","0.857","1.38","0.512","1.884","0.551","0.303","0.034","0.022","0.052","0.037"
"BVL130","2020.0","1.0","12/31/2019 09:00:00","01/07/2020 08:00:00","0.475","0.946","1.798","0.366","2.158","0.798","0.132","0.025","0.016","0.037","0.036"
"STK138","2020.0","49.0","12/01/2020 09:00:00","12/08/2020 08:00:00","0.417","0.783","3.488","0.408","3.89","0.704","0.997","0.029","0.277","0.09","0.089"
"ALH157","2020.0","49.0","12/01/2020 09:00:00","12/08/2020 08:00:00","1.163","0.922","3.827","0.481","4.3","0.907","0.808","0.033","0.086","0.082","0.053"
"BVL130","2020.0","49.0","12/01/2020 09:00:00","12/08/2020 08:00:00","0.929","0.871","3.683","0.416","4.093","1.111","0.083","0.026","0.014","0.041","0.052"
"ALH157","2020.0","50.0","12/08/2020 09:00:00","12/15/2020 08:00:00","0.964","1.353","4.101","0.547","4.639","1.124","0.866","0.039","0.084","0.1","0.062"
"STK138","2020.0","50.0","12/08/2020 09:00:00","12/15/2020 08:00:00","0.468","0.833","2.827","0.347","3.168","0.708","0.776","0.046","0.152","0.078","0.062"
"BVL130","2020.0","50.0","12/08/2020 09:00:00","12/15/2020 08:00:00","0.851","1.292","3.862","0.462","4.317","1.1","0.76","0.038","0.093","0.094","0.06"
"STK138","2020.0","51.0","12/15/2020 09:00:00","12/22/2020 08:00:00","0.624","1.294","5.953","0.274","6.223","1.955","0.571","0.075","0.131","0.071","0.108"
"BVL130","2020.0","51.0","12/15/2020 09:00:00","12/22/2020 08:00:00","1.005","1.542","5.132","0.421","5.546","1.841","0.358","0.064","0.058","0.057","0.077"
"ALH157","2020.0","51.0","12/15/2020 09:00:00","12/22/2020 08:00:00","1.251","1.658","5.09","0.498","5.581","1.742","0.546","0.075","0.053","0.066","0.072"
"STK138","2020.0","52.0","12/22/2020 09:00:00","12/29/2020 08:00:00","0.508","0.552","1.83","0.207","2.034","0.462","0.741","0.088","0.181","0.062","0.133"
"ALH157","2020.0","52.0","12/22/2020 09:00:00","12/29/2020 08:00:00","","","","","","","","","","",""
"BVL130","2020.0","52.0","12/22/2020 09:00:00","12/29/2020 08:00:00","0.962","0.849","1.754","0.337","2.086","0.556","0.428","0.083","0.057","0.046","0.084"
"STK138","2021.0","1.0","12/29/2020 09:00:00","01/05/2021 08:00:00","0.282","1.757","5.315","0.159","5.472","2.153","0.1","0.035","0.03","0.048","0.107"
"BVL130","2021.0","1.0","12/29/2020 09:00:00","01/05/2021 08:00:00","0.466","1.439","3.36","0.266","3.622","1.461","0.078","0.035","0.013","0.041","0.058"
"ALH157","2021.0","1.0","12/29/2020 09:00:00","01/05/2021 08:00:00","0.699","1.613","4.024","0.173","4.194","1.734","0.11","0.056","0.015","0.047","0.102"
"BVL130","2015.0","2.0","01/06/2015 09:00:00","01/13/2015 08:00:00","1.963","1.25","2.865","0.227","3.088","0.912","0.569","0.239","0.095","0.066","0.285"
"ALH157","2015.0","2.0","01/06/2015 09:00:00","01/13/2015 08:00:00","1.814","1.046","2.092","0.297","2.384","0.629","0.8","0.206","0.087","0.055","0.217"
"STK138","2015.0","2.0","01/06/2015 09:00:00","01/13/2015 08:00:00","1.794","1.147","2.26","0.255","2.511","0.87","0.854","0.327","0.194","0.067","0.403"
"BVL130","2015.0","3.0","01/13/2015 09:00:00","01/20/2015 08:00:00","2.731","1.421","5.969","0.363","6.327","2.111","0.327","0.227","0.037","0.054","0.314"
"STK138","2015.0","3.0","01/13/2015 09:00:00","01/20/2015 08:00:00","1.513","1.389","6.141","0.273","6.41","2.017","0.529","0.121","0.143","0.051","0.168"
"ALH157","2015.0","3.0","01/13/2015 09:00:00","01/20/2015 08:00:00","3.292","1.378","4.302","0.553","4.846","1.46","0.61","0.244","0.044","0.058","0.284"
"BVL130","2015.0","4.0","01/20/2015 09:00:00","01/27/2015 08:00:00","1.512","2.356","5.284","0.333","5.612","2.313","0.223","0.091","0.025","0.038","0.187"
"ALH157","2015.0","4.0","01/20/2015 09:00:00","01/27/2015 08:00:00","1.545","1.506","3.373","0.32","3.688","1.391","0.421","0.093","0.03","0.046","0.157"
"STK138","2015.0","4.0","01/20/2015 09:00:00","01/27/2015 08:00:00","0.684","1.804","4.127","0.215","4.339","1.819","0.174","0.081","0.033","0.037","0.166"
"STK138","2015.0","5.0","01/27/2015 09:00:00","02/03/2015 08:00:00","1.496","1.395","4.395","0.224","4.615","1.59","0.36","0.155","0.098","0.044","0.227"
"BVL130","2015.0","5.0","01/27/2015 09:00:00","02/03/2015 08:00:00","2.781","1.839","3.995","0.434","4.423","1.694","0.179","0.161","0.037","0.047","0.198"
"ALH157","2015.0","5.0","01/27/2015 09:00:00","02/03/2015 08:00:00","1.812","1.676","3.086","0.312","3.393","1.444","0.205","0.071","0.025","0.04","0.1"
"STK138","2016.0","2.0","01/05/2016 09:00:00","01/12/2016 08:00:00","1.615","1.125","3.978","0.318","4.291","1.399","0.42","0.116","0.122","0.057","0.176"
"BVL130","2016.0","2.0","01/05/2016 09:00:00","01/12/2016 08:00:00","1.342","0.861","2.352","0.399","2.745","0.816","0.275","0.076","0.033","0.041","0.094"
"ALH157","2016.0","2.0","01/05/2016 09:00:00","01/12/2016 08:00:00","1.346","0.843","1.951","0.402","2.347","0.69","0.331","0.078","0.032","0.045","0.071"
"STK138","2016.0","3.0","01/12/2016 09:00:00","01/19/2016 08:00:00","0.934","1.043","3.684","0.218","3.898","1.236","0.951","0.2","0.196","0.05","0.292"
"ALH157","2016.0","3.0","01/12/2016 09:00:00","01/19/2016 08:00:00","1.353","1.05","2.366","0.372","2.732","0.903","0.481","0.089","0.038","0.045","0.117"
"BVL130","2016.0","3.0","01/12/2016 09:00:00","01/19/2016 08:00:00","1.867","1.441","2.956","0.248","3.2","1.232","0.537","0.097","0.065","0.042","0.128"
"BVL130","2016.0","4.0","01/19/2016 09:00:00","01/26/2016 08:00:00","2.447","1.827","6.578","0.582","7.15","2.4","0.182","0.204","0.03","0.052","0.269"
"STK138","2016.0","4.0","01/19/2016 09:00:00","01/26/2016 08:00:00","0.954","1.708","6.705","0.222","6.924","2.27","0.571","0.163","0.233","0.055","0.234"
"ALH157","2016.0","4.0","01/19/2016 09:00:00","01/26/2016 08:00:00","2.411","2.106","5.912","0.586","6.489","2.28","0.217","0.225","0.031","0.055","0.285"
"STK138","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","0.808","1.104","3.753","0.143","3.893","1.423","0.162","0.077","0.033","0.037","0.142"
"ALH157","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","1.797","1.231","1.759","0.571","2.321","0.749","0.288","0.143","0.031","0.04","0.106"
"BVL130","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","1.022","1.441","2.599","0.454","3.046","1.14","0.185","0.111","0.026","0.037","0.113"
"BVL130","2017.0","1.0","01/03/2017 09:00:00","01/10/2017 08:00:00","1.353","0.965","2.564","0.241","2.801","0.854","0.41","0.202","0.071","0.046","0.195"
"ALH157","2017.0","1.0","01/03/2017 09:00:00","01/10/2017 08:00:00","1.278","0.978","2.64","0.308","2.942","0.859","0.429","0.398","0.053","0.051","0.524"
"STK138","2017.0","1.0","01/03/2017 09:00:00","01/10/2017 08:00:00","0.872","0.966","2.79","0.191","2.978","0.895","0.51","0.305","0.179","0.048","0.393"
"BVL130","2017.0","2.0","01/10/2017 09:00:00","01/17/2017 08:00:00","0.735","1.399","6.591","0.322","6.909","2.243","0.173","0.209","0.054","0.056","0.233"
"ALH157","2017.0","2.0","01/10/2017 09:00:00","01/17/2017 08:00:00","0.597","1.676","4.788","0.318","5.102","1.855","0.158","0.187","0.037","0.051","0.205"
"STK138","2017.0","2.0","01/10/2017 09:00:00","01/17/2017 08:00:00","0.784","1.314","5.097","0.259","5.352","1.538","0.543","0.396","0.247","0.068","0.563"
"ALH157","2017.0","3.0","01/17/2017 09:00:00","01/24/2017 08:00:00","","","","","","","","","","",""
"STK138","2017.0","3.0","01/17/2017 09:00:00","01/24/2017 08:00:00","","","","","","","","","","",""
"BVL130","2017.0","3.0","01/17/2017 09:00:00","01/24/2017 08:00:00","0.836","1.558","2.667","0.437","3.097","1.332","0.071","0.021","0.014","0.032","0.035"
"BVL130","2017.0","4.0","01/24/2017 09:00:00","01/31/2017 08:00:00","0.593","1.639","2.194","0.334","2.522","1.063","0.149","0.029","0.023","0.024","0.115"
"STK138","2017.0","4.0","01/24/2017 09:00:00","01/31/2017 08:00:00","0.445","1.124","2.72","0.173","2.89","1.13","0.24","0.052","0.106","0.028","0.085"
"ALH157","2017.0","4.0","01/24/2017 09:00:00","01/31/2017 08:00:00","0.656","0.727","0.769","0.242","1.007","0.415","0.129","0.015","0.012","0.015","0.037"
"STK138","2017.0","5.0","01/31/2017 09:00:00","02/07/2017 08:00:00","0.819","1.184","2.567","0.279","2.842","0.678","0.832","0.067","0.21","0.046","0.11"
"BVL130","2017.0","5.0","01/31/2017 09:00:00","02/07/2017 08:00:00","0.861","1.145","2.404","0.351","2.75","0.765","0.497","0.071","0.066","0.041","0.099"
"ALH157","2017.0","5.0","01/31/2017 09:00:00","02/07/2017 08:00:00","1.005","1.345","2.293","0.335","2.623","0.829","0.514","0.073","0.055","0.047","0.087"
"BVL130","2018.0","1.0","01/02/2018 09:00:00","01/09/2018 08:00:00","1.406","1.52","4.906","0.261","5.163","1.697","0.366","0.403","0.064","0.057","0.558"
